0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.04730,-0.02718,-0.01362,-0.01574,-0.07250,-0.05074,-0.04335,-0.01332,0.03077,0.03746,-0.04457,0.01545,-0.04911,-0.03726,-0.02582,-0.05275,-0.05811,-0.01467,-0.03609,-0.03610,-0.03202,-0.03702,0.02947,-0.00206,0.02588,-0.03292,0.08794,-0.02292,-0.04643,-0.02078,-0.02874,-0.03674,-0.01496,-0.03569,-0.02636,-0.01243,-0.00135,-0.01009,-0.04895,0.03796,-0.04718,-0.01565,0.04566,-0.01919,0.07279,0.02142,-0.01719,0.00771,-0.06653,-0.02231,0.02950,-0.03098,-0.02066,-0.02724
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03282,-0.02708,0.13885,-0.06945,-0.02233,-0.04188,-0.03157,-0.02277,-0.03232,-0.06425,-0.02579,-0.04847,-0.02407,0.07743,-0.03338,-0.04275,-0.02360,-0.03054,-0.02432,-0.03000,0.01239,0.01228,-0.03033,-0.02692,0.00181,-0.06442,-0.01174,-0.03173,-0.05407,0.04043,-0.01593,-0.04412,-0.03269,-0.03060,-0.03565,-0.04305,-0.03283,-0.04580,-0.03529,-0.03734,-0.02994,-0.01619,-0.01718,-0.02891,0.01685,-0.03549,-0.01376,-0.07017,-0.01948,-0.00762,-0.04175,-0.02828,-0.03174
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00720,-0.01610,-0.04772,-0.03700,-0.02663,-0.00493,-0.01214,-0.02336,0.02079,-0.01214,0.19072,-0.02040,-0.01830,-0.01746,-0.01375,-0.00804,0.03179,0.01690,0.00735,-0.01977,-0.03096,-0.02137,-0.00396,-0.00044,0.01791,0.01373,-0.00364,-0.02847,-0.01178,0.10592,0.03357,-0.02346,0.08828,-0.01858,0.03375,-0.01694,0.05026,0.01528,0.06130,0.00967,-0.03704,0.00289,0.00382,-0.02108,-0.02428,0.18404,-0.00130,-0.01453,-0.00762,-0.01715,-0.00654,0.01858
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.01446,-0.03482,-0.03171,-0.01704,0.00592,0.05069,-0.00255,-0.03602,-0.01296,-0.03088,-0.02462,-0.01583,-0.02202,-0.03648,-0.01416,-0.01907,-0.02526,-0.01750,-0.00731,0.00567,-0.01464,0.02658,0.02885,-0.03103,-0.00849,-0.00019,-0.03611,-0.01735,0.00061,0.00050,-0.01384,-0.00123,-0.00266,-0.00962,-0.00886,-0.00887,-0.00586,-0.00947,-0.00397,0.13132,-0.01093,0.01243,-0.01917,-0.01172,0.00368,-0.02030,0.00927,-0.02022,-0.01546,0.03348,0.23086
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.01090,-0.02247,-0.00896,-0.01661,-0.01272,-0.01723,-0.00638,-0.01134,-0.01756,0.01288,-0.00515,-0.01342,-0.02464,-0.01408,-0.01630,0.00509,-0.00755,-0.01197,-0.01192,-0.01511,-0.01187,-0.00828,-0.00165,-0.02264,-0.02524,0.05058,-0.01034,-0.01742,-0.01129,-0.01043,-0.01693,-0.01173,-0.02120,-0.01365,-0.02148,-0.01501,-0.02354,-0.01430,0.09384,-0.00942,-0.00980,0.02790,-0.01436,0.00261,-0.02642,-0.00733,-0.01489,-0.01923,-0.01218,0.00793
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03067,-0.06711,-0.04940,-0.03196,-0.04760,0.06188,0.02189,-0.07609,0.39398,0.00608,-0.02145,-0.09643,-0.04412,-0.04596,0.09133,0.02284,0.08938,-0.06919,-0.01146,-0.03069,-0.05343,-0.10396,-0.04505,-0.09691,-0.08837,-0.02127,-0.04160,-0.06188,-0.01964,-0.03352,0.30831,-0.06975,-0.03717,-0.08658,-0.03790,-0.06618,-0.00386,-0.11189,-0.02847,-0.02599,-0.00581,-0.05398,0.01521,-0.10408,-0.01646,-0.02551,0.24065,-0.00619,-0.04239
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.04873,-0.03319,-0.02793,-0.01408,-0.05947,-0.01305,-0.05225,-0.01890,-0.02634,0.12677,-0.06667,-0.02847,-0.01768,-0.02980,-0.02378,0.03598,0.06886,-0.03017,-0.02279,-0.03756,-0.06847,-0.05677,-0.03577,-0.06032,0.00510,-0.00140,-0.04339,0.19510,-0.04070,-0.02994,-0.06099,-0.02719,-0.05900,-0.03841,-0.04144,-0.03087,-0.02398,-0.01184,-0.03504,-0.03308,-0.03084,-0.02809,-0.07332,-0.02462,-0.03212,-0.03462,-0.03584,-0.03712
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03000,-0.02267,-0.02988,-0.03367,-0.01905,-0.04577,-0.03260,0.00486,-0.02381,-0.06109,-0.01959,0.02653,0.01636,0.05938,-0.03057,-0.04230,-0.03003,-0.02533,-0.02965,-0.04766,-0.04671,-0.05497,-0.04596,-0.02065,-0.01103,0.14229,-0.02233,0.04152,-0.03182,-0.03155,0.01079,0.25496,0.00219,-0.04049,-0.02818,-0.04997,-0.01430,-0.02442,-0.03012,-0.00059,-0.02274,-0.06798,-0.00763,0.02108,0.04062,0.06508,0.01494
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.01559,-0.02070,-0.04409,0.09559,-0.01854,0.00891,-0.01069,-0.03079,-0.00781,0.05416,0.00962,-0.00670,0.05549,-0.00963,0.05795,-0.01570,0.08450,-0.02178,-0.04496,0.01920,0.00220,-0.03360,0.02815,0.03876,-0.02419,-0.01604,-0.01181,-0.00171,0.04393,-0.00177,-0.03462,-0.01521,-0.01304,-0.01728,0.08094,-0.01286,0.01172,-0.01539,-0.00939,-0.00985,-0.01653,0.05598,-0.01937,-0.00413,0.00427,-0.00135
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.01545,-0.01827,0.04926,-0.00619,-0.01324,-0.01398,-0.02192,-0.03287,-0.01073,0.00161,-0.01639,0.07181,-0.00641,-0.01906,-0.01894,0.00219,-0.00066,-0.03436,-0.02072,-0.02485,-0.01729,-0.01439,-0.00131,-0.00934,-0.02047,-0.00717,-0.00337,0.00411,-0.01397,-0.02208,-0.00941,-0.00234,0.02932,0.05466,-0.00344,-0.00899,-0.00550,-0.01359,0.00186,-0.03024,-0.00101,-0.01822,-0.01615,-0.01153,-0.00197
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.02674,0.00622,-0.03320,0.05774,-0.01217,-0.01452,-0.03544,0.25460,-0.01390,-0.02743,-0.02166,0.03451,-0.02335,0.57097,-0.00475,-0.01306,-0.00581,-0.03627,-0.02073,-0.04153,-0.01623,-0.01824,0.02576,-0.02082,0.01030,-0.01325,-0.03978,-0.02096,-0.03387,-0.01330,-0.02934,-0.00876,0.05091,-0.01114,-0.01112,0.04826,0.11456,-0.01291,-0.04533,-0.01548,-0.00314,-0.00482,0.05516,0.00086
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.02436,-0.05733,0.01555,-0.03504,-0.02376,-0.07957,-0.01194,0.06754,-0.00111,0.03216,-0.02656,-0.06504,-0.00740,-0.02180,0.01492,0.16293,-0.04387,-0.09307,-0.05911,-0.03442,-0.00123,-0.02023,-0.05031,-0.02197,-0.00982,-0.06439,-0.03731,-0.07087,-0.04196,-0.06188,0.09878,-0.07143,-0.01602,0.03443,-0.03403,0.13477,0.00088,-0.09478,-0.02696,0.07352,0.07808,-0.01525,-0.00953
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.01251,0.14000,-0.01367,-0.01946,-0.02184,-0.01095,0.05351,-0.01449,0.00005,-0.01124,0.02860,0.04328,-0.01269,0.00003,-0.02048,0.01947,-0.02873,-0.01007,-0.01251,-0.01419,0.09193,-0.01122,0.05937,0.05686,-0.02593,0.06787,-0.02276,-0.00028,0.07922,0.00356,-0.02334,-0.00834,-0.00494,0.03823,0.08715,-0.00556,-0.01429,-0.00987,-0.00313,0.08328,-0.01328,-0.00718
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.04779,-0.02561,-0.04628,-0.04613,0.01166,0.00825,-0.03522,-0.00013,0.03762,-0.04953,-0.03616,-0.02652,-0.02588,-0.06574,-0.02882,-0.04245,-0.01455,-0.02926,0.01620,0.01885,-0.00060,0.05372,-0.01574,-0.04782,0.04428,-0.04650,-0.01556,0.05756,0.05779,-0.07502,0.00059,-0.01757,-0.01442,-0.03606,-0.00110,0.02351,-0.02268,-0.03447,-0.03464,0.03161,-0.03313
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.03052,-0.00492,-0.04255,-0.02364,-0.02385,0.09852,0.02815,-0.00282,-0.02320,0.04809,-0.00343,-0.02373,-0.05768,-0.01516,-0.06368,-0.05651,-0.02053,-0.02165,-0.01808,0.02250,0.03893,0.16813,-0.03100,0.00728,-0.05344,-0.01559,-0.03401,-0.02026,-0.05855,-0.01752,-0.00546,0.04878,-0.00849,0.02478,-0.06187,-0.01517,-0.01321,0.08615,-0.00161,-0.02859
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00576,-0.02855,-0.01464,-0.01659,-0.00991,0.00411,-0.01284,0.00619,-0.01673,-0.01561,-0.01552,-0.02693,-0.01455,0.08461,-0.03196,0.10081,0.00952,0.03715,0.06292,-0.01801,0.01530,-0.02403,-0.01841,0.06630,-0.00626,-0.02360,-0.01419,-0.03888,0.04925,-0.00435,0.00184,-0.01589,-0.00131,-0.03311,-0.01228,-0.01761,-0.01132,0.07355,-0.01816
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.06961,-0.01119,-0.02601,-0.02316,-0.01148,0.00379,-0.04513,-0.02399,-0.02543,-0.02871,-0.05027,-0.03352,-0.06537,-0.06402,0.22720,-0.00011,-0.02758,0.09098,-0.03010,-0.00449,-0.05697,-0.02639,-0.03046,-0.03719,-0.04776,-0.00569,-0.05712,-0.02044,-0.03171,-0.02018,-0.02615,0.00715,-0.07178,-0.02286,-0.03092,0.00200,-0.01599,-0.03079
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03491,-0.01608,0.00701,-0.03080,0.01882,-0.02094,0.00498,-0.02968,-0.02656,-0.08347,0.05056,0.28730,-0.06213,-0.03675,-0.01235,-0.04422,-0.03064,0.02654,-0.04633,0.03223,-0.02703,-0.07210,-0.03175,-0.05471,0.00988,-0.09498,-0.01338,-0.02887,-0.04192,-0.04729,-0.03006,0.15469,0.00321,0.01528,-0.04508,-0.01935,-0.04037
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.01183,-0.00853,-0.01528,0.00552,-0.03121,0.24983,0.07809,-0.00403,-0.02580,-0.00970,-0.04554,-0.03389,-0.00959,-0.02027,0.00092,-0.02286,0.05874,0.01580,-0.03032,-0.01533,-0.01744,0.04723,0.03842,-0.01366,0.05752,0.18542,0.00421,0.00031,0.05443,-0.01135,0.01664,-0.01028,-0.01308,-0.02210,0.00062,-0.00970
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00219,0.07087,-0.00138,-0.02686,-0.01366,0.05667,-0.02536,0.00229,0.06311,-0.02425,0.05059,-0.01498,-0.00447,0.03012,-0.00656,0.00860,-0.02328,-0.01951,0.00617,0.00719,-0.02096,0.05391,-0.00251,-0.01781,-0.00910,0.02174,-0.02043,0.05523,-0.01633,0.00905,-0.01201,-0.01926,0.00806,-0.01605,-0.02204
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.08451,-0.01537,-0.03653,0.00470,0.01910,-0.02495,-0.05013,0.02838,0.00021,-0.01827,-0.00960,-0.00927,-0.02000,0.01029,0.00342,0.12562,0.03092,-0.01810,-0.01112,0.01538,-0.01988,0.02714,-0.04493,-0.01593,-0.01838,-0.02494,-0.02427,-0.00157,0.01758,-0.01782,-0.01419,0.10788,-0.00654,-0.02678
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.01955,-0.01984,-0.01043,-0.00965,-0.00513,-0.03384,0.05747,-0.04254,-0.01135,-0.01038,0.01695,-0.01801,-0.01015,-0.02093,0.11999,0.00876,-0.00487,-0.01508,0.04681,-0.00531,-0.01199,-0.04223,-0.00457,0.02023,-0.01771,0.11016,-0.01254,0.03382,-0.00721,0.02388,-0.00877,0.01639,-0.00786
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.02011,0.04046,0.00585,0.00092,-0.05054,-0.00604,-0.02019,-0.03645,-0.01935,-0.01865,0.02418,-0.01453,0.10664,0.06937,-0.01364,-0.02103,-0.01365,-0.01774,-0.00723,0.04177,-0.05493,-0.01319,-0.02430,-0.01199,0.00237,-0.01220,-0.03176,0.00629,-0.02221,0.01554,0.00100,-0.01629
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.02933,0.01168,-0.03622,-0.06994,-0.05038,0.03979,-0.05432,-0.02351,-0.01810,-0.03688,-0.02864,-0.03484,-0.03257,0.00789,-0.01627,-0.04516,0.09364,-0.04349,-0.00351,0.08082,-0.01866,-0.02478,-0.03321,-0.02473,-0.01840,-0.05632,-0.01157,-0.02032,-0.02946,-0.02107,0.07491
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.01398,-0.00204,-0.04595,-0.02828,-0.04436,-0.02587,-0.01876,-0.01034,0.01586,0.00959,0.07753,-0.01248,-0.01842,-0.01932,-0.04016,-0.01325,-0.03332,-0.01179,0.06538,-0.01105,-0.00189,0.05348,0.12316,-0.01299,-0.03966,-0.01188,-0.02553,-0.00882,-0.00602,0.03565
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-0.01627,-0.03581,-0.03045,-0.03878,-0.02890,-0.01537,0.01515,-0.02734,0.01024,0.00299,0.00965,-0.01321,-0.01777,-0.02898,0.04467,-0.02200,0.02081,0.10778,-0.00868,-0.01742,-0.01782,-0.01295,-0.00703,-0.03599,-0.00849,-0.01297,0.02594,-0.01429,-0.01395
